"ID","Not regional","Alsek","Chilkat_R","Copper_R","E_Vancouver_Is","Haida_Gwaii","Juan_de_Fuca","Kamchatka","King_Salmon_R","Low_Fraser_R","Low_Skeena_R","Low_Thompson_R","Mid_Fraser_R","Mid_Up_Yukon","N/Cent_BC_Cst","N_AK_Peninsula","N_Gulf_AK","N_Puget_Sound","N_Thompson_R","Nass_R","NSE_AK","S_BC_Cst","S_Puget_Sound","S_Thompson_R","Situk_R","SSE_AK","Stikine_R","Taku_R","Up_Fraser_R","Up_Skeena_R","W_AK_Cst","W_Vancouver_Is","WA_Cst"
"90839-260",0.9956,0,0,0,4.4e-07,0,3.52e-06,0,0,0,0,0,0,0,0,0,0,0.00019756,0,0,0,0,0.0041976,0,0,0,0,0,0,0,0,4.4e-07,4.4e-07
"90839-261",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-262",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-263",0.4321,0,0,0,5.679e-05,0,0.00045432,0,0,0,0,0,0,0,0,0,0,0.05139495,0,0,0,0,0.51576678,5.679e-05,0,0,0,0,0,0,0,0,0.00017037
"90839-264",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-265",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-266",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-267",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-268",0.869,0,0,0,1.31e-05,0,0.0002227,0,0,0,0,0,0,0,0,0,0,0.0182614,0,0,0,0,0.1124111,0,0,0,0,0,0,0,0,0,9.17e-05
"90839-269",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-270",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-271",0.9995,0,0,0,5e-08,0,4e-07,0,0,5e-08,0,0,0,0,0,0,0,7.255e-05,0,0,0,0,0.00042685,0,0,0,0,0,0,0,0,0,1e-07
"90839-272",0.9991,0,0,0,2.7e-07,0,9e-08,0,0,0,0,0,0,0,0,0,0,0.00015471,0,0,0,0,0.00074223,9e-08,0,0,0,0,0,0,0,0,2.61e-06
"90839-273",0.9999,0,0,0,1e-08,0,1e-07,0,0,0,0,0,0,0,0,0,0,9.03e-06,0,0,0,0,9.084e-05,0,0,0,0,0,0,0,0,0,2e-08
"90839-274",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-275",0.9999,4.47e-06,8e-08,2.33e-06,0,0,0,4.8e-07,0,0,2e-08,1e-08,0,9e-08,0,2.8e-07,4.7e-07,0,1e-08,4e-08,7e-08,0,0,0,7.3e-07,3.11e-06,8.469e-05,1.3e-07,0,3.3e-07,2.66e-06,0,0
"90839-276",0.9998,0,0,0,2e-08,0,1.02e-06,0,0,0,0,0,0,0,0,0,0,2.156e-05,0,0,0,0,0.00017732,0,0,0,0,0,0,0,0,0,8e-08
"90839-278",0.9801,0,0,0,3.98e-06,0,3.98e-06,0,0,0,0,0,0,0,0,0,0,0.00131937,0,0,0,0,0.01855476,0,0,0,0,0,0,0,0,0,1.791e-05
"90839-279",0.9939,0,0,0,0,0,3.66e-06,0,0,0,0,0,0,0,6.1e-07,0,0,0.00077531,0,0,0,2.44e-06,0.00401807,0,0,6.1e-07,3.66e-06,0,0,0,0,0,0.00129564
"90839-280",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-281",0.9917,0.00010209,8.3e-06,0.00042247,0,0,0,7.47e-06,8.3e-07,0,8.3e-07,8.3e-07,8.3e-07,0,0,1.245e-05,3.071e-05,0,8.3e-07,8.3e-07,2.656e-05,0,0,0,5.146e-05,0.00041998,0.00710646,1.826e-05,0,1.328e-05,7.553e-05,0,0
"90839-282",0.9998,0,0,0,2e-08,0,2.2e-07,0,0,0,0,0,0,0,0,0,0,2.486e-05,0,0,0,0,0.00017484,0,0,0,0,0,0,0,0,0,6e-08
"90839-283",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-284",0.9737,0,0,0,7.89e-06,0,2.367e-05,0,0,0,0,0,0,0,0,0,0,0.0017884,0,0,0,0,0.02447215,0,0,0,0,0,0,0,0,0,7.89e-06
"90839-285",0.9999,0,0,0,1e-08,0,7e-08,0,0,0,0,0,0,0,0,0,0,1.519e-05,0,0,0,0,8.468e-05,0,0,1e-08,0,0,0,0,0,0,4e-08
"90839-286",0.9998,1.596e-05,0,2.76e-06,0,0,0,6e-07,2e-07,0,0,0,0,0,2e-08,6.8e-07,3.5e-06,0,0,0,4.6e-07,0,0,0,6.16e-06,1.078e-05,0.00015526,1.4e-07,0,8e-08,3.38e-06,0,2e-08
"90839-287",0.9993,0,0,0,7e-08,0,5.6e-07,0,0,0,0,0,0,0,7e-08,0,0,7.301e-05,0,0,0,7e-08,0.00062573,7e-08,0,7e-08,7e-08,0,0,0,0,0,2.8e-07
"90839-288",0.9999,0,0,0,2e-08,0,3e-08,0,0,0,0,0,0,0,0,0,0,7.13e-06,0,0,0,0,9.278e-05,0,0,0,0,0,0,0,0,0,4e-08
"90839-289",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-290",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-291",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-292",0.9221,0,0,0,7.79e-06,0,7.79e-05,0,0,0,0,0,0,0,7.79e-06,0,0,0.00821845,0,0,0,0,0.0695647,0,0,0,0,0,0,0,0,0,2.337e-05
"90839-293",0.9992,0,0,0,8e-08,0,8e-07,0,0,0,0,0,0,0,0,0,0,9.584e-05,0,0,0,0,0.00070312,0,0,0,0,0,0,0,0,0,1.6e-07
"90839-294",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-295",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-296",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-298",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-299",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-300",0.9999,0,0,0,1e-08,0,2.6e-07,0,0,0,0,0,0,0,0,0,0,1.234e-05,0,0,0,0,8.733e-05,2e-08,0,0,0,0,0,0,0,0,4e-08
"90839-301",0.9998,3.6e-07,0,3.32e-06,0,0,0,8e-08,0,0,1.2e-07,1.8e-07,2e-08,0,1.8e-07,1.4e-06,1.32e-06,0,1.8e-07,0,1.14e-06,0,0,0,2.5e-06,1.42e-05,0.00017198,6e-08,0,1e-07,2.86e-06,0,0
"90839-302",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-303",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-304",0.9999,0,0,0,1e-08,0,1.4e-07,0,0,1e-08,0,0,0,0,0,0,0,9.69e-06,0,0,0,0,9.005e-05,2e-08,0,0,2e-08,0,0,0,0,0,6e-08
"90839-305",0.9603,0,0,0,3.97e-06,0,4.367e-05,0,0,0,0,0,0,0,3.97e-06,0,0,0.00462902,0,0,0,0,0.0349757,0,0,0,0,0,0,0,0,0,4.367e-05
"90839-306",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-307",0.9098,0,0,0,9.02e-06,0,0.00011726,0,0,0,0,0,0,0,0,0,0,0.00952512,0,0,0,0,0.08053056,0,0,0,0,0,0,0,0,0,1.804e-05
"90839-308",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-309",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-310",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-311",0.9986,0,0,0,1.4e-07,0,1.54e-06,0,0,0,0,0,0,0,0,0,0,0.0002583,0,0,0,0,0.00113946,1.4e-07,0,0,0,0,0,0,0,0,4.2e-07
"90839-312",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-313",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-314",0.9997,1.2e-06,0,8.34e-06,0,0,0,3e-08,0,0,0,0,0,2.61e-06,0,2.91e-06,4.68e-06,0,0,0,1.41e-06,0,0,0,1.8e-07,1.509e-05,0.00025386,1.2e-07,0,3e-08,9.54e-06,0,0
"90839-315",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-316",0.999,0,2e-07,4.4e-06,0,0,0,1e-07,0,0,1.8e-06,1e-07,3e-07,0,8e-07,4e-06,6.5e-06,0,9e-07,1.8e-06,1.19e-05,0,0,0,0,9.28e-05,0.0008632,6e-06,0,3e-06,9e-07,0,1.3e-06
"90839-317",0.9998,0,0,0,1.6e-07,0,2.8e-07,0,0,0,0,0,0,0,2e-08,0,0,3.464e-05,0,0,0,4e-08,0.0001607,0,0,0,2e-08,0,0,0,0,0,4.14e-06
"90839-318",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-319",0.9932,0,0,0,6.8e-07,0,4.08e-06,0,0,6.8e-07,0,0,0,0,0,0,0,0.00047192,0,0,0,0,0.00631856,6.8e-07,0,0,0,0,0,0,0,0,3.4e-06
"90839-320",0.9998,4.6e-07,0,2.62e-06,0,0,0,4e-08,1.2e-07,0,6e-08,4e-08,0,0,0,8.8e-07,3.68e-06,0,6e-08,6e-08,1.1e-06,0,0,0,6e-07,1.302e-05,0.00017378,4.2e-07,0,5.2e-07,2.46e-06,0,8e-08
"90839-321",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-322",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-323",0.2942,0,0,0,7.058e-05,0,0.00077638,0,0,0,0,0,0,0,7.058e-05,0,0,0.06549824,0,0,0,7.058e-05,0.63917248,0,0,0,0,0,0,0,0,0,0.00014116
"90839-324",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-325",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-326",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-327",0.9778,4.44e-06,9.324e-05,3.33e-05,0,0,0,0,0,0,0.00010656,0,6.882e-05,0,2.442e-05,0,0,0,1.998e-05,3.552e-05,0.00023976,6.66e-06,0,2.22e-06,0,0.00192696,0.01917858,6.438e-05,3.996e-05,0.00017538,0,0,0.00017982
"90839-328",0.9916,0,0,0,8.4e-07,0,4.2e-06,0,0,0,0,0,0,0,0,0,0,0.00096516,0,0,0,0,0.00742056,0,0,8.4e-07,0,0,0,0,0,0,8.4e-06
"90839-329",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-330",0.9999,1.8e-07,0,6.5e-07,0,0,0,0,0,0,4e-08,2e-08,2e-08,1e-08,1e-08,8.3e-07,4.7e-07,0,1e-08,2.9e-07,6.2e-07,0,0,0,9e-08,7.66e-06,8.592e-05,1.3e-07,0,2.8e-07,2.76e-06,0,1e-08
"90839-331",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-332",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-333",0.9956,0,0,0,1.76e-06,0,8.8e-07,0,0,0,0,0,0,0,0,0,0,0.0003432,0,0,0,0,0.0040524,0,0,0,0,0,0,0,0,0,1.76e-06
"90839-334",0.9997,1.5e-06,0,1.98e-06,0,0,0,9e-08,6e-08,0,1.02e-06,9e-08,1.5e-07,0,2.1e-07,3e-08,1.68e-06,0,9e-08,5.1e-07,1.2e-06,6e-08,0,0,7.5e-07,2.364e-05,0.00026211,1.26e-06,0,2.25e-06,1.32e-06,0,0
"90839-335",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-336",0.9994,4.8e-06,0,7.92e-06,0,0,0,3.6e-06,0,0,1.8e-07,6e-08,0,0,6e-08,8.46e-06,1.212e-05,0,1.8e-07,0,6.6e-07,0,0,0,2.82e-06,3.24e-05,0.00051426,2.34e-06,0,1.2e-06,8.94e-06,0,0
"90839-337",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-338",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-339",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-340",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-341",0.9973,1.89e-06,0,1.944e-05,0,0,0,0,0,0,1.62e-06,0,0,2.7e-07,8.1e-07,1.809e-05,4.995e-05,0,0,1.62e-06,1.377e-05,0,0,0,1.08e-06,0.00019548,0.00232281,2.16e-06,0,2.7e-06,6.696e-05,0,1.35e-06
"90839-342",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-343",0.9999,6.3e-07,0,2.33e-06,0,0,0,3.6e-07,5e-08,0,3e-08,0,6e-08,0,1e-08,2.74e-06,1.07e-06,0,1e-08,0,5.4e-07,0,0,0,2.6e-07,6.49e-06,8.382e-05,1e-08,9e-08,4e-08,1.46e-06,0,0
"90839-344",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-345",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-347",0.9998,0,0,0,2e-08,0,4e-07,0,0,0,0,0,0,0,0,0,0,2.252e-05,0,0,0,0,0.00017704,0,0,0,0,0,0,0,0,0,2e-08
"90839-348",0.7756,0,0,0,0,0,0,0,0,0,0,0,0,0,4.488e-05,0,0,0.0177276,0,0,0,0,0.04324188,0,0,0.02145264,0.04918848,0,0,0,0,2.244e-05,0.09272208
"90839-349",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-350",0.9448,0,0,0,5.52e-06,0,7.728e-05,0,0,0,0,0,0,0,0,0,0,0.00689448,0,0,0,5.52e-06,0.04818408,0,0,5.52e-06,5.52e-06,0,0,0,0,0,2.208e-05
"90839-351",0.9993,0,0,0,7e-08,0,1.4e-06,0,0,7e-08,0,0,0,0,0,0,0,9.226e-05,0,0,0,0,0.00060585,0,0,7e-08,0,0,0,0,0,0,2.8e-07
"90839-352",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-353",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-354",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-355",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-356",0.9771,0,0,0,2.29e-06,0,3.664e-05,0,0,0,0,0,0,0,0,0,0,0.00200833,0,0,0,0,0.02084816,0,0,0,0,0,0,0,0,0,4.58e-06
"90839-357",0.9999,0,0,0,1e-08,0,1.4e-07,0,0,0,0,0,0,0,1e-08,0,0,1.476e-05,0,0,0,2e-08,8.503e-05,0,0,0,0,0,0,0,0,0,3e-08
"90839-358",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-359",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-360",0.9998,0,0,0,2e-08,0,1.6e-07,0,0,0,0,0,0,0,0,0,0,3.316e-05,0,0,0,6e-08,0.00016632,2e-08,0,2e-08,0,0,0,0,0,0,2.4e-07
"90839-361",0.9913,0,0,0,8.7e-07,0,7.83e-06,0,0,0,0,0,0,0,0,0,0,0.00125019,0,0,0,0,0.00743676,0,0,0,0,0,0,0,0,0,4.35e-06
"90839-362",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-363",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-364",0.9606,0,0,0,3.94e-06,0,2.758e-05,0,0,0,0,0,0,0,0,0,0,0.00436158,0,0,0,0,0.03415586,0,0,0,3.94e-06,0,0,0,0,0,0.0008471
"90839-365",0.9976,0,0,0,2.4e-07,0,1.92e-06,0,0,0,0,0,0,0,0,0,0,0.00034368,0,0,0,0,0.00205272,2.4e-07,0,0,0,0,0,0,0,0,1.2e-06
"90839-366",0.9129,0,0,0,8.71e-06,0,0.00012194,0,0,0,0,0,0,0,0,0,0,0.00761254,0,0,0,8.71e-06,0.07932197,0,0,0,0,0,0,0,0,0,2.613e-05
"90839-367",0.998,0,0,0,2e-07,0,3.8e-06,0,0,0,0,0,0,0,0,0,0,0.0002498,0,0,0,0,0.0017186,0,0,0,2e-07,0,0,0,0,0,2.74e-05
"90839-368",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-369",0.9995,0,0,0,5e-08,0,5.5e-07,0,0,0,0,0,0,0,0,0,0,6.94e-05,0,0,0,0,0.00042985,0,0,0,0,0,0,0,0,0,1.5e-07
"90839-370",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-371",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-372",0.9992,0,0,0,8e-08,0,5.6e-07,0,0,0,0,0,0,0,0,0,0,0.00011024,0,0,0,0,0.00068888,0,0,0,0,0,0,0,0,0,2.4e-07
"90839-373",0.9891,0,0,0,1.09e-06,0,3.379e-05,0,0,0,0,0,0,0,0,0,0,0.00170585,0,0,0,3.27e-06,0.00915382,0,0,0,0,0,0,0,0,0,2.18e-06
"90839-374",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-375",0.9956,0,0,0,4.4e-07,0,8.8e-07,0,0,0,0,0,0,0,0,0,0,0.00063008,0,0,0,0,0.00371844,0,0,0,0,0,0,0,0,0,5.016e-05
"90839-376",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-377",0.9998,0,0,0,2e-08,0,2.4e-07,0,0,0,0,0,0,0,2e-08,0,0,2.598e-05,0,0,0,0,0.00017354,0,0,0,2e-08,0,0,0,0,0,1.8e-07
"90839-378",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-379",0.978,0,0,0,0,0,3.96e-05,0,0,0,0,0,0,0,2.2e-06,0,0,0.0022308,0,0,0,2.2e-06,0.0197142,0,0,2.2e-06,6.6e-06,0,0,0,0,0,2.2e-06
"90839-380",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-381",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90839-382",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
